score,comment
5,공간차지도 덜하고 깔끔한 디자인에 사용도 편해요. 설치도 시간맞춰와주시고 자세한 설명도 좋았어요.
5,설치하는 기시님들이 너무 설명도 잘해주시고 바로 사용중 이랍니다..^^ 디자인도이쁘고 성능도 좋아요..
5,주문하고 3일이내에 설치 완료했고 부모님이 너무 마음에 들어 하세요! 기사님들 친절하셨고 좋은가격에 좋은제품 구입했어요^^
5,"굉장히 꼼꼼하게 설치해주셔서 만족하고
기능이나 제품은 말할것도 없네요
미관상도 예쁘고 세탁종료전 건조기 예열기능이 너무 마음에 들어요"
5,제품은 좋아요. 기존 초창기모델 8키로 건조기 썼던터라 이불건조가 너무 힘들었는데 17키로 건조는 신세계네요. 좁은 공간에 억지로 끼워넣느라 설치기사님이 화가 많이 나신것 같더라구요. 설치기사님 별로였네요
5,용량이 커서 엄청 뽀송하게 건조됩니다 ㅎ 앱과연동 해 알림을 받을수있고 다운로드코스를 사용하면 간단한세탁물도 빠르게 세탁가능합니다 ㅎ
5,"15일에 샀으면 국민카드 청구할인도 받아 좋았을텐데
아쉽지만 배송빠르고 설치 잘해주어서 만족합니다"
5,소리가 조용하고 생각보다 슬립해서 너무 좋아요^^!!설치도 후딱 꼼꼼 친절하게 해 주시고 가셨어요..^^
4,"오브제와 오랜 고민 끝에 이 모델을 구매했는데 잘 산것 같아요. 단, 불림기능이 없는건 다소 아쉽네요."
5,"수도꼭지때문에 설치가안되서 슬림형 3만원주고 교체했더니 딱맞네요 건조기는 진짜예술입니다
드럼세탁기 빨래잘되네요"
5,구축아파트라 사이즈가 애매해서 고민 걱정 많이 했는데 배송기사님들이 너무 친절하게 꼼꼼히 최대한 맞춰서 설치해주셨어요..너무 감사드려요..용량 커서 이불빨래 맘껏 할 수 있어서 그게 제일 좋아요^^
5,턱땜에 턱연장작업해야하나 걱정했는데 기사님이 친절하게 받침대를 설치해줘서 너무 고마웠습니다.
5,"인기제품이라 설치가 늦지만 아주 좋습니다.
오브제 살필요 없어요~ 색상차이말고는 기능은 동일해요~"
4,설치는 잘 되었습니다. 아직 사용전이라 성능은 잘 모르겠네요. 가격이 좀더 착했으면 좋겠어요!. 디자인은 이쁘네요! 감상중
5,날짜 변경관련해서 신속한 처리가 만족스러웠고 방문설치과정에서도 아주 흡족하게 진행되었습니다
5,삼성이랑 고민하다가 워시타워로 결정~!!사전답사로 친절히 설명도 해주시고..세탁실이 환해졌어요^^
5,생각보다 크지만 워시타워여서 딱 좋네요수건 돌려봤는데 먼지가 장난아니에요 정말 마음에 들어요!
5,"부모님 사드렸는데 너무너무 좋아하십니다
진작 사드릴걸 그랬어요
좁아서 안들어갈까바 작은거샀다가 실사나와서 큰것도 들어간대서 취소하고 이걸로 샀어요
넘넘 만족합니다"
5,"이사하면서 트윈워시와 건조기 직렬배치가 어려워 고민끝에 워시타워로 구입했어요
설치기사님 정말 친절하십니다 역시 가전은 엘지입니다"
5,드디어 오늘받았습니다.세탁실입구냉장고때문에 사다리차로 올려서 기사님께서 고생하셨어요.빠르게 꼼꼼히설치해주셔서 고맙습니다~^^
5,이전 사용하던 제품보다 소음도 개선되고 매우 만족입니다. 설치도 어려운 환경에서 잘 해주셨어요
5,"약속한 시간 정확하게 맞춰주셨고,고생많이 하시면서 깔끔하게 설치해주셔서 너무 감사했어요.제품 아주 좋고 만족합니다."
5,"매장가서 알아보다 인터넷으로 가전 처음 샀어요.
배송도 이틀만에 오시고, 기사님들 친절하세요.
통돌이쓰다 드럼쓰니 너무 조용하네요. 손으로 버튼 터치하고, 키작은데 문열고 닫기도 편해요. 강추요!"
5,"세탁기 기능도 많고 효율적입니다.
건조기 사용시 옷감 손상도 거의 없습니다.
무엇보다 건조시 꿉꿉한 냄새가 나지 않고 기분 좋은 섬유유연제 향이 지속 됩니다."
5,고민에 고민을 하고 비교후 구매했는데아주 만족합니다저렴한가격에 디자인도 이뿌고 이불빠래 건조후 뽀송뽀송한 느낌이 너무 좋으네요
5,기존에 쓰던 드럼세탁기보다 소음이 적은것 같고 처음 써보는 건조기로 설치하자마자 이불빨래하고 건조까지 너무 좋아요
5,3일만에 받았는데 좋네요 조용하고 신세계 입니다. 건조기 첨 쓰는 사람으로써 전기세가 걱정되긴하나 괜찮다고들 하네요.
5,부모님이 필요하시다해서 친정으로 보내드렸어요~설치기사님들도 친절하고 상품도 만족하신대요
5,건조기와 대형 세탁기를 가전으로 추가하며 우리가족의 여유가 한층더 업그레이드 된것 같습니다
5,화이트톤이라 깔끔해서 좋고요. 일체형으로 타 제 품 대비 실용적인것 같아 매우 만족스럽습니다
5,"믿고사용하는 lg제품입니다.
디자인도, 성능도 좋아요^^
설치기사님들도 친절하시고 최고였어요^^"
5,단점은 주문했는데 늦게도착했어요. 장점은 사용해본결과 신세계에요. 빨래에서 물냄새도 않나요~ 이제 냄새나는 수건않써도 될거같아요
5,"친절한 기사님이 꼼꼼히 챙겨 주셔서 고마웠습니다
디자인 성능 모두 만족합니다
앞으로 고장없이 오래 썼으면 좋겠네요^^"
5,구매한지 이틀만에 배송받아 놀랬습니다. 건조기만 구매하려다 세트상품으로 구매한건데 공간활용하기도 좋아서 워시타워로 사길 잘했네요. 여러모로 편리합니다.
5,"좋습니다..
배송은 LG에서 해주셔서 시간지정.사전답사까지 모두 만족했고 여기가가장 저렴해서 구입했는데 막족합니다"
5,주문하고 이틀 후 설치 받았어요.기사님들 친절하셨고 매장보다 싸게 샀네요.설치하고 바로 세탁하는데 소리 크지 않고 블랙과 고민했는데 화아트 넣었더니 세탁실이 화사해졌어요.
4,일주일정도 기다려서 설치 받았네요 ㅎ 건조기 신세계라 좋습니다 ㅋ 일체형이라 쓰기 좋구요^^
5,장모님 이사하셔서 하나 장만해드렸어요 정말 저렴하게 잘구입했네요 제발 잔고장 없어야될낀데 너무좋아하시네요
5,이걸 왜 이제 샀나 ~ 하고 생각했지요.세상은 건조기가 있는 세상과 없는 세상으로 나뉜다지요.색은 좀더 저렴한 흰색으로 했고 만족하지요.집안에 먼지가 확실히 줄었구요.고민하지 마세요.배송만 늦지요..^^
5,워시타워 정말 좋네요.건조기가 원바디일체형이라서사용하기 편해요.왜 이제야 구입했는지....
5,원하는 날짜에 설치 해주셨고 친절하셔서 좋았어요또 세일기간이었어서 저렴히 잘 구매했네요
5,배송원하는날짜에잘왔구요 실버랑 화이트돈을떠나서 고민 많이했는데 화이트에검정유리도어 너무이쁨니다 건조기첨써보는데 완전 유레카네요 만족합니다
5,배송도 빠르고 사전답사를 할 수 있어서 도움이 되어 정말 좋았습니다 제품또한 너무 좋네요 ~
5,"제품은 LG라 달리 말할게 없구요.설치기사님 두 분이 친절히 설명해주시고,꼼꼼한 설치와 깔끔한 뒤정리 등 정말 감사하네요. 항상 건강하시고, 안전하시고,평안하시길 축복합니다."
4,기존 세탁기보다 커서 설치가 어려워 당황했지만 기사님들랑 상의해서 설치했어요 세탁부터 건조 까지 시간이단축되고 디자인도 이뻐요
4,집이사 선물로 드렸는데 오셔서 넣을 공간 사이즈 재주시고 다음날 다시 상품 갖고 오셨대요.
5,주문하고 바로 다음날 설치해주셨어요설치 기사님들 너무 친절하시고 상품 설명도 잘 해주셨습니다.바로 사용해보는데소리도 그렇게 크지않고 특히 건조 준비 기능 너무 좋아요!!
5,배송도 진짜 빠르고 기사님분들도 엄청 꼼꼼하게 설치해줬어요 만족합니다 앞으로 10년 가족
4,일주일 기다리긴 했지만 좋은제품 싸게 잘 산것 같아요~앞으로 빨래하는게 즐거워 지겠네요~
5,와 이때꺼지 건조기 없이 어떻게 살았나 싶을정도로 좋아요가격도 착하고 성능도 완전좋음!!
5,설치 기사님중 한분은 너무 힘든티를 앞에서 내시고 좀 그랬지만 세탁기 자체는 너무 좋네요~ 할인할때 구매 잘했습니다
5,초기모델 9키로 건조기랑 통돌이 사용하다가 워시타워 구매했어요. 사용하기 무지 편하구요. 좁은공간에 설치해주시느라 감사합니다.
5,세탁력과 건조력 모두 만족스럽습니다. 디자인도 너무 이뻐서 인테리어에 그만입니다. 통돌이 사용하다 넘어왔는데 소리는 의외로 더 시끄러웠습니다.
5,상품은 깨끗하구 좋아요 높이도 낮아서 빼는것도 편해서 자주 사용중이에요 화이트라 다용도실도 너무 깨끗해보여요
5,"쇼핑라이브때 바로 픽 ㅎ
배송도 빠르고 짱예요
처음으로 수건돌리고있어요 ㅎ
기대중입니다"
5,저렴하게 잘 구매했어요. 1등급제품이라 전기료도 많이 안나오고 구김없이잘 말려서좋아요
5,"설치도 깨끗하게 잘 해주셨어요
기사님들 더운날 고생하셨네요
감사합니다 상품은 넘좋아요"
5,"드뎌 만난 워시타워 ㅠ
오브제 살필요 없이 이 제품도 너무예뻐요 ㅠ
정말 잘산것 같아요 ㅠ"
5,다른 색깔있는 제품들 가격이 많이 올라서 이제품 오르기전에 빨리 구매했습니다.. 디자인도 깔끔하고 성능도 좋아요
5,용량크고 세탁도 금방되고 너무 좋아요. 볼수록 예쁜데 베란다에 있는게 아까울정도네요.
5,기사님 너무꼼꼼히 친절하게 설치 잘해주셔서 아주 만족하고 제품또한 역시 잘샀네요 ^ ^
5,할인 받고 싸게 잘 산것 같아요다용도실이 작아 설치가능할까 걱정했는데 설치기사님의 능력으로 설치완료했네요. 이제 이불빨래 할수있겠네요 ㅠ
5,엘지 워시타워 탁월한 선택! 너무 만족합니다~~ 에너지효율 1등급 환급까지 받았어욤^^
5,세탁기가 고장나서 주문하고 오래 기다려서 배송완료 됐네요.올인원이라 좋을거 같아요
4,기사님 두분이서 고생많으셨어요. 베란다에 안들어가면 어떻하나 했는데 요리조리 잘 넣어 주셨어요.설명도 잘해주시고~추천합나당
5,엘지 트롬 17년 쓰고 바꿨는데 엄청 크고 소음도 적고 시간도 빠르고 좋아요 번창하세요
5,김치냉장고 때문에 설치하기 힘드셨을텐데 친절히 해주셨어요. 제품 잘 쓰고 있습니다~
5,"좁은 공간인데 잘 들어가서 넘 좋아요.
기사님들도 친절히 잘해주시고 너무 만족합니다."
5,"빨래에 신세계가 열렸어요
이렇게 편한걸 왜 이제 했는지.
너무 잘 사용하고 있습니다 ^^"
5,외관도 깔끔하게 이쁘고 2대가 합쳐져서 조작도 쉬워요. 설치기사님들도 친절했습니다
5,"너무편하고 전엔 하루종일 빨래했는데
요샌 반나절도안걸려요
왜 이제산건지 강추해요"
5,사전에 실측도 바로 해 주시러 오시고 설치도 주문 후 5일 정도 밖에 안 걸린 것 같아요
5,어머니 집에 설치 해드렸는데좋아하시네요날짜도 맞춰주시고 마무리 까지 좋았습니다
5,세탁실 공간이 아쉽게 안되서 작은방에 수도이설해서 잘 설치했네요 이쁜 일체형 포기못해서..ㅎ구매잘했습니다
5,노후 드럼세탁기 교체하면서 삼성과 비교하다 후기좋은 워시타워를 좋은조건으로 구입했습니다. 저에게 건조기는 신세계입니다.
5,적당한 높이에 기사님도 친절하시고 다 좋았어요. 근데 단하나.. 1년정도 살다가 이사가야 하는데 설치기사님 따로 불러야 한답니다???
5,"설치공간이 좁은 공간인데도 불구하고 설치기사님께서 잘 설치해주시고 가셨네요. 구매 후 설치까지 2주정도 걸렸고, 제품은 디자인도 이쁘고 만족스럽습니다."
5,저번에 워시타워 구매 설치 하고나서 사용해보니왜 이제 샀을까 후회 했어요.이번에도 똑같이 구매해서 부모님 에게 설치해 드렸는데요.너무 좋아하세요. 이번에도 설치 날짜 공식대리점 설치는 진리네요.
5,주문한지 일주일만에 왔구요 제품은 두말할 필요가 없네요. 전에 13키로 쓰다 용량이 커져 빨래가 더 쉬워졌네요.
5,대용량이여서 신세계가 따로 없네요.세탁도 깨끗하게 잘 되고 건조기도 빨래가 뽀송뽀송 잘 말려져서 좋습니다
5,"용량도 커서 좋고, 화이트 디자인이라 엄청 깔끔합니다. 무엇보다 배송/설치 기사분들이 고생하시면서도 완벽에 가깝게 설치를 해주시네요~세탁중에 건조 예열하는 기능이 좋은것 같아요!!"
5,배송은 보름 걸렸는데 설치기사님 신속 친절하게잘 설치해주셨어요제품은 흰색인데 깔끔하고 성능은 물론 좋아요너무 만족합니다.건조선반 없는 모델이라 lg전자 사이트에서 9500원 주고구입했어요.
5,"베란다가 좁아 설치힘들줄 알았는데 기사님들
실력이 좋아 잘설치 했습니다 이제 빨래방 안가고
집에서 편히 빨래할수있어 좋네요"
5,워시타워라 역시 깔끔하고 건조기는 세상 좋네요! 배송 오자마자 맨날 빨래돌려요^^
